batch_size,lr,leak_mem,num_steps,num_epochs,training_loss,testing_accuracy
256,0.05,0.975,10,50,0.006837804259111484,95.21147537231445
256,0.05,0.99,20,5,0.030098884830872218,95.99272537231445
256,0.05,0.99,20,10,0.010314069874584674,96.28569412231445
256,0.05,0.99,20,25,0.0034922055651744207,96.48100662231445
256,0.05,0.99,20,50,0.00311802824648718,96.68642234802246
256,0.05,0.985,20,5,0.02747026152908802,95.90517234802246
256,0.05,0.985,20,10,0.009300108720858891,96.38335037231445
256,0.05,0.985,20,25,0.003386923146744569,97.18480491638184
256,0.05,0.985,20,50,0.002855844680219889,96.97939109802246
256,0.05,0.98,20,5,0.03187517923116684,95.2788257598877
256,0.05,0.98,20,10,0.010645556151866914,95.58189582824707
256,0.05,0.98,20,25,0.0037962506599724293,96.21834564208984
256,0.05,0.98,20,50,0.0032655125812937817,96.60897064208984
256,0.05,0.975,20,5,0.028583280593156814,95.58189582824707
256,0.05,0.975,20,10,0.01076780383537213,95.98262405395508
256,0.05,0.975,20,25,0.0038231657582024734,96.50121116638184
256,0.05,0.975,20,50,0.0030361565140386423,96.39345359802246
256,0.05,0.99,40,5,0.01589924674977859,96.28569412231445
256,0.05,0.99,40,10,0.005393697562317053,96.69652366638184
256,0.05,0.99,40,25,0.002184731480355064,96.79417991638184
256,0.05,0.99,40,50,0.0017724032240609329,97.10735321044922
256,0.05,0.985,40,5,0.02373062238097191,95.89506912231445
256,0.05,0.985,40,10,0.007107580712685983,96.50121116638184
256,0.05,0.985,40,25,0.0023532365194211405,96.38335037231445
256,0.05,0.985,40,50,0.002030965623135368,96.59886741638184
256,0.05,0.98,40,5,0.02441745540002982,96.10048484802246
256,0.05,0.98,40,10,0.007308464797834555,96.69652366638184
256,0.05,0.98,40,25,0.002504194519172112,97.49797821044922
256,0.05,0.98,40,50,0.002165311581765612,97.39022064208984
256,0.05,0.975,40,5,0.014691858197251956,96.27559280395508
256,0.05,0.975,40,10,0.004948859768609206,96.48100662231445
256,0.05,0.975,40,25,0.001826328169554472,97.07704734802246
256,0.05,0.975,40,50,0.001680401936173439,96.87163162231445
256,0.01,0.99,5,5,0.2108626708984375,91.02909469604492
256,0.01,0.99,5,10,0.14733660491307576,92.23127746582031
256,0.01,0.99,5,25,0.07735533724228541,94.28205871582031
256,0.01,0.99,5,50,0.06734216835101446,94.09684753417969
256,0.01,0.985,5,5,0.2162745004494985,90.59806060791016
256,0.01,0.985,5,10,0.14451478548844654,92.18076515197754
256,0.01,0.985,5,25,0.07505474138259888,93.3930492401123
256,0.01,0.985,5,50,0.06899064920345942,93.62877082824707
256,0.01,0.98,5,5,0.20951918975512188,90.79337310791016
256,0.01,0.98,5,10,0.14461879352728527,91.87769317626953
256,0.01,0.98,5,25,0.0732765020330747,94.57502746582031
256,0.01,0.98,5,50,0.0650230555733045,94.54471969604492
256,0.01,0.975,5,5,0.21022473724683124,90.70581817626953
256,0.01,0.975,5,10,0.13884073070685068,93.4233570098877
256,0.01,0.975,5,25,0.07371802041927973,93.69612121582031
256,0.01,0.975,5,50,0.0640636398990949,94.2618522644043
256,0.01,0.99,10,5,0.14196687058607738,92.05280113220215
256,0.01,0.99,10,10,0.08210951511065165,94.0766429901123
256,0.01,0.99,10,25,0.034627897987763084,94.78044128417969
256,0.01,0.99,10,50,0.030799277275800705,95.89506912231445
256,0.01,0.985,10,5,0.14606909203529359,92.72966003417969
256,0.01,0.985,10,10,0.0827804326415062,93.63887405395508
256,0.01,0.985,10,25,0.03324656818807125,95.1811695098877
256,0.01,0.985,10,50,0.030433337509632112,95.19127082824707
256,0.01,0.98,10,5,0.14450359592835108,93.02262878417969
256,0.01,0.98,10,10,0.08616335374116897,94.48747253417969
256,0.01,0.98,10,25,0.03242875790596008,96.19814109802246
256,0.01,0.98,10,50,0.030306597461303077,95.01616287231445
256,0.01,0.975,10,5,0.14865006999174754,91.22440719604492
256,0.01,0.975,10,10,0.0862384128967921,92.66904640197754
256,0.01,0.975,10,25,0.0343437470048666,94.68278503417969
256,0.01,0.975,10,50,0.03217467447121938,94.90840530395508
256,0.01,0.99,20,5,0.08531444563468298,93.41325378417969
256,0.01,0.99,20,10,0.042683010081450146,93.7836742401123
256,0.01,0.99,20,25,0.015621046970287959,94.57502746582031
256,0.01,0.99,20,50,0.013582886775334676,95.00606155395508
256,0.01,0.985,20,5,0.08736141189932824,93.7836742401123
256,0.01,0.985,20,10,0.04321075049042702,94.9858570098877
256,0.01,0.985,20,25,0.016071938882271448,95.70985984802246
256,0.01,0.985,20,50,0.013685754974683126,95.98262405395508
256,0.01,0.98,20,5,0.08356226696570715,93.92173957824707
256,0.01,0.98,20,10,0.039061930606762565,95.29903030395508
256,0.01,0.98,20,25,0.01390601226935784,96.20824241638184
256,0.01,0.98,20,50,0.012811635685463747,95.81761741638184
256,0.01,0.975,20,5,0.0919338373541832,94.28205871582031
256,0.01,0.975,20,10,0.04220820599794388,95.40678787231445
256,0.01,0.975,20,25,0.015324407443404197,95.99272537231445
256,0.01,0.975,20,50,0.013150531979898612,96.02303314208984
256,0.01,0.99,40,5,0.04031743564208349,95.1811695098877
256,0.01,0.99,40,10,0.016771727309872708,95.60210037231445
256,0.01,0.99,40,25,0.00632176083450516,96.18803787231445
256,0.01,0.99,40,50,0.005466563227276008,96.37324905395508
256,0.01,0.985,40,5,0.04620990114410718,94.48747253417969
256,0.01,0.985,40,10,0.019055536503593127,95.30913162231445
256,0.01,0.985,40,25,0.007291851443548997,96.49110984802246
256,0.01,0.985,40,50,0.0061176502431432404,96.59886741638184
256,0.01,0.98,40,5,0.04331299697359403,94.47737121582031
256,0.01,0.98,40,10,0.018596500913302103,95.58189582824707
256,0.01,0.98,40,25,0.00692173770070076,95.58189582824707
256,0.01,0.98,40,50,0.006203439839184284,95.77720832824707
256,0.01,0.975,40,5,0.048871242254972455,95.20137405395508
256,0.01,0.975,40,10,0.0210281280229489,95.30913162231445
256,0.01,0.975,40,25,0.007437099078049262,96.59886741638184
256,0.01,0.975,40,50,0.006697294794023037,96.09038162231445
